Time_MP,Camera_1_MP,Camera_2_MP,Camera_3_MP,Time_RTM,Camera_1_RTM,Camera_2_RTM,Camera_3_RTM,Time_Frei,Camera_1_Frei,Camera_2_Frei,Camera_3_Frei
0.2403392791748047,-12.78010290825128,,,0.44327831268310547,,,90.0,0.31615447998046875,6.847201263581368,0.0,352.5508572387244
0.24535012245178223,-12.78010290825128,,,0.44872570037841797,,,90.0,0.3222391605377197,6.847201263581368,0.0,352.5508572387244
0.2508552074432373,-12.78010290825128,,,0.4537544250488281,,,90.0,0.3277618885040283,6.847201263581368,0.0,352.5508572387244
0.25496816635131836,-12.78010290825128,,,0.458770751953125,,,90.0,0.33327412605285645,6.847201263581368,0.0,352.5508572387244
0.2601597309112549,-16.995324029521186,,179.79441516492201,0.464296817779541,,,90.0,0.3394615650177002,6.847201263581368,0.0,352.5508572387244
0.29921770095825195,-16.303477041603742,,178.3510052669942,0.4704420566558838,,,,0.34798216819763184,6.847201263581368,0.0,352.5508572387244
0.30657505989074707,-16.303477041603742,,178.3510052669942,0.4753389358520508,,,,0.35460925102233887,6.847201263581368,0.0,-0.13155257695521527
0.31116318702697754,-16.303477041603742,,178.3510052669942,0.4797699451446533,,,,0.36081886291503906,2.8517826498623435,0.0,-0.13155257695521527
0.31636977195739746,-16.303477041603742,,178.3510052669942,0.4955935478210449,,,,0.3680081367492676,2.8517826498623435,0.0,-0.13155257695521527
0.3214244842529297,-16.303477041603742,,-175.35148112636776,0.503760576248169,,,,0.3735167980194092,2.8517826498623435,0.0,-0.13155257695521527
0.32578611373901367,-16.303477041603742,,-175.35148112636776,0.5095119476318359,,,,0.3941154479980469,2.8517826498623435,0.0,-0.13155257695521527
0.3302452564239502,-16.303477041603742,,-175.35148112636776,0.5155551433563232,,,,0.3993668556213379,2.8517826498623435,0.0,-0.13155257695521527
0.33531951904296875,-16.303477041603742,,-175.35148112636776,0.5205762386322021,,,,0.4054255485534668,2.8517826498623435,0.0,-0.13155257695521527
0.3405187129974365,-19.716436685364272,,-175.35148112636776,0.5255825519561768,,,,0.43129897117614746,2.8517826498623435,0.0,-0.13155257695521527
0.34555578231811523,-19.716436685364272,,-175.35148112636776,0.5305924415588379,,,,0.43630123138427734,2.8517826498623435,0.0,-0.13155257695521527
0.34977149963378906,-19.716436685364272,,-175.35148112636776,0.5366373062133789,,,,0.44286322593688965,2.8517826498623435,0.0,-0.13155257695521527
0.35524845123291016,-19.716436685364272,,-179.40019129328496,0.5835492610931396,,,,0.4485056400299072,2.8517826498623435,0.0,-0.13155257695521527
0.3606748580932617,-19.716436685364272,,-179.40019129328496,0.5913236141204834,,,,0.45301342010498047,2.8517826498623435,0.0,-0.13155257695521527
0.36618804931640625,-12.784235904997303,,-179.40019129328496,0.6034731864929199,,,169.84573341979976,0.458010196685791,2.8517826498623435,0.0,-0.13155257695521527
0.371718168258667,-12.784235904997303,,-179.40019129328496,0.6097066402435303,,,169.84573341979976,0.46353983879089355,2.8517826498623435,0.0,-0.13155257695521527
0.3768317699432373,-12.784235904997303,,-179.40019129328496,0.6153600215911865,,,169.84573341979976,0.4695320129394531,2.8517826498623435,0.0,-0.13155257695521527
0.49990224838256836,-0.8777365126238408,,-111.46378856830141,0.6208972930908203,-5.571833806304767,,169.84573341979976,0.4808521270751953,2.8517826498623435,0.0,-0.13155257695521527
0.5106282234191895,-0.8777365126238408,,-111.46378856830141,0.6258881092071533,-5.571833806304767,,169.84573341979976,0.4860966205596924,2.8517826498623435,0.0,-0.13155257695521527
0.518444299697876,-0.8777365126238408,,-101.48707682342244,0.6313896179199219,-5.571833806304767,,169.84573341979976,0.4919123649597168,2.8517826498623435,0.0,-0.13155257695521527
0.5246469974517822,-0.8777365126238408,,-101.48707682342244,0.6406314373016357,-5.571833806304767,,169.84573341979976,0.4972109794616699,2.8517826498623435,0.0,-0.13155257695521527
0.5300188064575195,-0.8777365126238408,,-101.48707682342244,0.6589040756225586,-5.571833806304767,,169.84573341979976,0.5019431114196777,2.8517826498623435,0.0,-0.13155257695521527
0.5388591289520264,-3.8503065968922385,,-101.48707682342244,0.6644368171691895,-5.571833806304767,,169.84573341979976,0.5077018737792969,2.8517826498623435,0.0,-0.13155257695521527
0.5515828132629395,-3.8503065968922385,,-101.48707682342244,0.6704394817352295,-5.571833806304767,,169.84573341979976,0.5127558708190918,2.8517826498623435,0.0,-0.13155257695521527
0.5565972328186035,-3.8503065968922385,,-124.39512033139826,0.6754591464996338,-5.571833806304767,,169.84573341979976,0.5177664756774902,2.8517826498623435,0.0,-0.13155257695521527
0.5614771842956543,-3.8503065968922385,,-124.39512033139826,0.680474042892456,-5.571833806304767,,169.84573341979976,0.5229573249816895,2.8517826498623435,0.0,-0.13155257695521527
0.5667409896850586,-3.8503065968922385,,-124.39512033139826,0.6854984760284424,-5.571833806304767,,169.84573341979976,0.5279889106750488,2.8517826498623435,0.0,-0.13155257695521527
0.5717060565948486,-3.220675526408911,,-124.39512033139826,0.6905057430267334,-5.571833806304767,,169.84573341979976,0.5335009098052979,2.8517826498623435,0.0,-0.13155257695521527
0.5762488842010498,-3.220675526408911,,-124.39512033139826,0.6961352825164795,-5.571833806304767,,167.38067770656923,0.53851318359375,2.8517826498623435,0.0,-0.13155257695521527
0.5821182727813721,-3.220675526408911,,-124.39512033139826,0.701012134552002,-5.571833806304767,,167.38067770656923,0.5441470146179199,2.8517826498623435,0.0,-0.13155257695521527
0.586665153503418,-3.220675526408911,,-124.39512033139826,0.803370475769043,-5.571833806304767,,167.38067770656923,0.5496885776519775,2.8517826498623435,0.0,-0.13155257695521527
0.5906515121459961,-3.220675526408911,,-124.39512033139826,0.8091354370117188,-5.571833806304767,,167.38067770656923,0.5555469989776611,2.8517826498623435,0.0,-0.13155257695521527
0.5950055122375488,-2.2654895306089884,,-98.55277045720892,0.8136403560638428,-5.571833806304767,,167.38067770656923,0.5614485740661621,2.8517826498623435,0.0,-0.13155257695521527
0.5995063781738281,-2.2654895306089884,,-98.55277045720892,0.819190263748169,-5.571833806304767,,167.38067770656923,0.5682234764099121,2.8517826498623435,0.0,-0.13155257695521527
0.6056015491485596,-2.2654895306089884,,-98.55277045720892,0.8243353366851807,-5.571833806304767,,167.38067770656923,0.5748612880706787,2.8517826498623435,0.0,-0.13155257695521527
0.6113038063049316,-2.2654895306089884,,-98.55277045720892,0.8296983242034912,-5.571833806304767,,167.38067770656923,0.5816977024078369,8.093648435316226,0.0,3.7855404276092486
0.615821123123169,-2.2654895306089884,,-98.55277045720892,0.834705114364624,-5.571833806304767,,167.38067770656923,0.5923025608062744,8.093648435316226,0.0,3.7855404276092486
0.6208698749542236,-2.2654895306089884,,-98.55277045720892,0.8402190208435059,-5.571833806304767,,167.38067770656923,0.6165421009063721,8.093648435316226,0.0,3.7855404276092486
0.624990701675415,-2.2654895306089884,,-98.55277045720892,0.8452146053314209,-5.571833806304767,,167.38067770656923,0.623589038848877,8.093648435316226,0.0,3.7855404276092486
0.6306893825531006,3.9350595467745677,,-138.90800115020195,0.8578097820281982,-5.571833806304767,,167.38067770656923,0.6285712718963623,8.093648435316226,0.0,3.7855404276092486
0.6363334655761719,3.9350595467745677,,-138.90800115020195,0.8637380599975586,-5.571833806304767,,167.38067770656923,0.6341068744659424,8.093648435316226,0.0,3.7855404276092486
0.6430947780609131,3.9350595467745677,,-138.90800115020195,0.8697583675384521,-5.571833806304767,,167.38067770656923,0.6396129131317139,8.093648435316226,0.0,3.7855404276092486
0.6476733684539795,3.9350595467745677,,-138.90800115020195,0.8742711544036865,-5.571833806304767,,167.38067770656923,0.6446130275726318,8.093648435316226,0.0,3.7855404276092486
0.6531994342803955,3.9350595467745677,,-138.90800115020195,0.8793056011199951,-5.571833806304767,,167.38067770656923,0.6648528575897217,8.093648435316226,0.0,3.7855404276092486
0.6579792499542236,-2.6474854181369096,,-117.75798855181456,0.8850364685058594,-5.571833806304767,,-119.13429219722619,0.6767160892486572,8.093648435316226,0.0,3.7855404276092486
0.6619741916656494,-2.6474854181369096,,-117.75798855181456,0.8904390335083008,-5.571833806304767,,-119.13429219722619,0.6820485591888428,8.093648435316226,0.0,3.7855404276092486
0.6670253276824951,-2.6474854181369096,,-117.75798855181456,0.8959498405456543,-5.571833806304767,,-119.13429219722619,0.6870379447937012,8.093648435316226,0.0,3.7855404276092486
0.6726334095001221,-2.6474854181369096,,-117.75798855181456,0.9655740261077881,2.625438246871937,,-119.13429219722619,0.6915490627288818,8.093648435316226,0.0,3.7855404276092486
0.6776201725006104,-2.6474854181369096,,-117.75798855181456,0.981513500213623,2.625438246871937,,-119.13429219722619,0.6976423263549805,8.093648435316226,0.0,3.7855404276092486
0.6820907592773438,-2.6474854181369096,,-117.75798855181456,0.997028112411499,2.625438246871937,,-119.13429219722619,0.704146146774292,8.093648435316226,0.0,3.7855404276092486
0.6892013549804688,-2.6474854181369096,,-117.75798855181456,1.0016841888427734,2.625438246871937,,-119.13429219722619,0.7091505527496338,8.093648435316226,0.0,3.7855404276092486
0.6947417259216309,3.0452890572755678,,-142.81062153878997,1.0067193508148193,2.625438246871937,,-119.13429219722619,0.715280294418335,8.093648435316226,0.0,3.7855404276092486
0.6996841430664062,3.0452890572755678,,-142.81062153878997,1.0127060413360596,2.625438246871937,,-119.13429219722619,0.7202813625335693,8.093648435316226,0.0,3.7855404276092486
0.7091288566589355,3.0452890572755678,,-142.81062153878997,1.0185518264770508,2.625438246871937,,-119.13429219722619,0.7281737327575684,8.093648435316226,0.0,3.7855404276092486
0.7142858505249023,3.0452890572755678,,-142.81062153878997,1.0231554508209229,2.625438246871937,,-119.13429219722619,0.7375869750976562,8.093648435316226,0.0,3.7855404276092486
0.723330020904541,-8.586850868225383,,-123.84213936062616,1.0292384624481201,2.625438246871937,,-119.13429219722619,0.7442243099212646,8.093648435316226,0.0,3.7855404276092486
0.7285721302032471,-8.586850868225383,,-123.84213936062616,1.0690555572509766,2.625438246871937,,-118.88658176691071,0.7492589950561523,8.093648435316226,0.0,3.7855404276092486
0.734560489654541,-8.586850868225383,,-123.84213936062616,1.1049962043762207,2.625438246871937,,-118.88658176691071,0.7537631988525391,8.093648435316226,0.0,3.7855404276092486
0.739673376083374,-8.586850868225383,,-123.84213936062616,1.1400351524353027,2.625438246871937,,-116.56505117707799,0.7586028575897217,8.093648435316226,0.0,3.7855404276092486
0.7455394268035889,-8.586850868225383,,-123.84213936062616,1.1879799365997314,4.201988302055639,,-116.56505117707799,0.7633152008056641,8.093648435316226,0.0,3.7855404276092486
0.7508416175842285,-8.586850868225383,,-123.84213936062616,1.2193939685821533,4.201988302055639,,-116.56505117707799,0.7680611610412598,8.093648435316226,0.0,3.7855404276092486
0.7560298442840576,-9.64423239538047,,-123.84213936062616,1.253047227859497,-5.776998050621131,,-116.56505117707799,0.7733147144317627,8.093648435316226,0.0,3.7855404276092486
0.7651064395904541,-9.64423239538047,,-148.7366952883421,1.280625581741333,-5.776998050621131,,-116.56505117707799,0.7778429985046387,8.093648435316226,0.0,3.7855404276092486
0.7719504833221436,-9.64423239538047,,-148.7366952883421,1.2858953475952148,-5.776998050621131,,-116.56505117707799,0.7823631763458252,8.093648435316226,0.0,3.7855404276092486
0.7771098613739014,-9.64423239538047,,-148.7366952883421,1.298189401626587,-5.776998050621131,,-116.56505117707799,0.7883999347686768,8.093648435316226,0.0,3.7855404276092486
0.7824418544769287,-9.64423239538047,,-148.7366952883421,1.3280079364776611,-5.776998050621131,,170.40686573726967,0.794440507888794,8.093648435316226,0.0,3.7855404276092486
0.7862062454223633,-9.64423239538047,,-148.7366952883421,1.338796615600586,-5.776998050621131,,170.40686573726967,0.800947904586792,8.093648435316226,0.0,3.7855404276092486
0.7905011177062988,-9.947309631218047,,-142.99425912118176,1.346060037612915,-5.776998050621131,,170.40686573726967,0.8092465400695801,8.093648435316226,0.0,3.7855404276092486
0.79563307762146,-9.947309631218047,,-142.99425912118176,1.3520822525024414,-10.59909324817113,,170.40686573726967,0.8149957656860352,8.093648435316226,0.0,3.7855404276092486
0.8007256984710693,-9.947309631218047,,-142.99425912118176,1.3567266464233398,-10.59909324817113,,170.40686573726967,0.8221473693847656,8.093648435316226,0.0,3.7855404276092486
0.8051471710205078,-9.947309631218047,,-142.99425912118176,1.363598346710205,-10.59909324817113,,170.40686573726967,0.8295657634735107,0.7810207886535068,0.0,47.11550007724385
0.8092122077941895,-9.947309631218047,,-142.99425912118176,1.3685848712921143,-10.59909324817113,,170.40686573726967,0.8353323936462402,0.7810207886535068,0.0,47.11550007724385
0.8142611980438232,-9.947309631218047,,-142.99425912118176,1.3736083507537842,-10.59909324817113,,170.40686573726967,0.8408470153808594,0.7810207886535068,0.0,47.11550007724385
0.8193507194519043,1.9892970881269036,,-144.07685264488595,1.382533073425293,-10.59909324817113,,170.40686573726967,0.8669812679290771,0.7810207886535068,0.0,47.11550007724385
0.8242063522338867,1.9892970881269036,,-144.07685264488595,1.4086053371429443,-10.59909324817113,,170.40686573726967,0.873509407043457,0.7810207886535068,0.0,47.11550007724385
0.8298063278198242,1.9892970881269036,,-144.07685264488595,1.4374446868896484,-10.59909324817113,,170.40686573726967,0.8778326511383057,0.7810207886535068,0.0,47.11550007724385
0.8353242874145508,1.9892970881269036,,-144.07685264488595,1.448878288269043,-10.59909324817113,,170.40686573726967,0.8833203315734863,0.7810207886535068,0.0,47.11550007724385
0.8436779975891113,1.9892970881269036,,-144.07685264488595,1.4562642574310303,-10.59909324817113,,170.40686573726967,0.8883168697357178,0.7810207886535068,0.0,47.11550007724385
0.8489618301391602,1.9892970881269036,,-144.07685264488595,1.4612650871276855,-10.59909324817113,,170.40686573726967,0.8928256034851074,0.7810207886535068,0.0,47.11550007724385
0.8538873195648193,-2.3516262313159757,,-144.07685264488595,1.4667744636535645,-10.59909324817113,,170.40686573726967,0.9273838996887207,0.7810207886535068,0.0,47.11550007724385
0.8595685958862305,-2.3516262313159757,,-148.34455372204042,1.4717121124267578,-10.59909324817113,,170.40686573726967,0.9323196411132812,0.7810207886535068,0.0,47.11550007724385
0.8653013706207275,-2.3516262313159757,,-148.34455372204042,1.476175308227539,-10.59909324817113,,170.40686573726967,0.9379138946533203,0.7810207886535068,0.0,47.11550007724385
0.8702681064605713,-2.3516262313159757,,-148.34455372204042,1.481520652770996,-10.59909324817113,,170.40686573726967,0.9429481029510498,0.7810207886535068,0.0,47.11550007724385
0.8755104541778564,-2.3516262313159757,,-148.34455372204042,1.4885852336883545,-10.59909324817113,,165.96375653207352,0.9479765892028809,0.7810207886535068,0.0,47.11550007724385
0.8795089721679688,-2.3516262313159757,,-148.34455372204042,1.494356632232666,-10.59909324817113,,165.96375653207352,0.9554867744445801,0.7810207886535068,0.0,47.11550007724385
0.8842003345489502,1.1035477832403444,,-147.20174842365063,1.4999842643737793,-10.59909324817113,,165.96375653207352,0.9603018760681152,0.7810207886535068,0.0,47.11550007724385
0.8888044357299805,1.1035477832403444,,-147.20174842365063,1.505495548248291,-10.59909324817113,,165.96375653207352,0.9654278755187988,0.7810207886535068,0.0,47.11550007724385
0.8933517932891846,1.1035477832403444,,-147.20174842365063,1.5105185508728027,-10.59909324817113,,165.96375653207352,0.970008373260498,0.7810207886535068,0.0,47.11550007724385
0.8983795642852783,1.1035477832403444,,-147.20174842365063,1.5160353183746338,-9.976408427773634,,165.96375653207352,0.9750120639801025,0.7810207886535068,0.0,47.11550007724385
0.9038856029510498,1.1035477832403444,,-147.20174842365063,1.5220324993133545,-9.976408427773634,,165.96375653207352,0.9832010269165039,0.7810207886535068,0.0,47.11550007724385
0.9078855514526367,1.1035477832403444,,-147.20174842365063,1.5586893558502197,-9.976408427773634,,165.96375653207352,0.9875969886779785,0.7810207886535068,0.0,47.11550007724385
0.9129915237426758,1.7630347053590185,,-152.0574845614197,1.5652642250061035,-9.976408427773634,,-116.75731817187656,0.992107629776001,0.7810207886535068,0.0,47.11550007724385
0.917494535446167,1.7630347053590185,,-152.0574845614197,1.5701165199279785,-9.976408427773634,,-116.75731817187656,0.9971089363098145,0.7810207886535068,0.0,47.11550007724385
0.9225444793701172,1.7630347053590185,,-152.0574845614197,1.5756232738494873,-9.976408427773634,,-116.75731817187656,1.0021443367004395,0.7810207886535068,0.0,47.11550007724385
0.9280397891998291,1.7630347053590185,,-152.0574845614197,1.5806305408477783,-9.976408427773634,,-116.75731817187656,1.009167194366455,0.7810207886535068,0.0,47.11550007724385
0.9330213069915771,1.7630347053590185,,-152.0574845614197,1.5861506462097168,-9.976408427773634,,-116.75731817187656,1.0156736373901367,0.7810207886535068,0.0,47.11550007724385
0.9381082057952881,1.7630347053590185,,-152.0574845614197,1.590663194656372,-9.976408427773634,,-116.75731817187656,1.020906925201416,0.7810207886535068,0.0,47.11550007724385
0.9421131610870361,1.7630347053590185,,-152.0574845614197,1.5956802368164062,-9.976408427773634,,-116.75731817187656,1.0269148349761963,0.7810207886535068,0.0,47.11550007724385
0.9474256038665771,2.8607691511245434,,-162.58786841916856,1.601367712020874,-9.976408427773634,,-116.75731817187656,1.0324733257293701,0.7810207886535068,0.0,47.11550007724385
0.951427698135376,2.8607691511245434,,-162.58786841916856,1.6057002544403076,-9.976408427773634,,-116.75731817187656,1.0389940738677979,0.7810207886535068,0.0,47.11550007724385
0.9554352760314941,2.8607691511245434,,-162.58786841916856,1.670064926147461,-10.645423489453037,,-116.75731817187656,1.0460772514343262,0.7810207886535068,0.0,47.11550007724385
0.959547758102417,2.8607691511245434,,-162.58786841916856,1.6743476390838623,-10.645423489453037,,-116.75731817187656,1.053863525390625,0.7810207886535068,0.0,32.44174254180456
0.9635176658630371,2.8607691511245434,,-162.58786841916856,1.6855595111846924,-10.645423489453037,,-116.75731817187656,1.060391902923584,8.09844000344549,0.0,32.44174254180456
0.9687159061431885,2.8607691511245434,,-162.58786841916856,1.690392255783081,-10.645423489453037,,-116.75731817187656,1.0669026374816895,8.09844000344549,0.0,32.44174254180456
0.9742777347564697,2.8607691511245434,,-162.58786841916856,1.696382999420166,-10.645423489453037,,-116.75731817187656,1.0733962059020996,8.09844000344549,0.0,32.44174254180456
0.9803998470306396,2.8607691511245434,,-162.58786841916856,1.7024037837982178,-10.645423489453037,,-116.75731817187656,1.0955760478973389,8.09844000344549,0.0,32.44174254180456
0.9864320755004883,2.8607691511245434,,-162.58786841916856,1.707949161529541,-10.645423489453037,,-116.75731817187656,1.1321313381195068,8.09844000344549,0.0,32.44174254180456
0.9909331798553467,3.0443311183932735,,-162.58786841916856,1.7216918468475342,-10.645423489453037,,-116.75731817187656,1.1381585597991943,8.09844000344549,0.0,32.44174254180456
0.994753360748291,3.0443311183932735,,-147.03973808350307,1.7269549369812012,-7.766146808241956,,-116.75731817187656,1.14705491065979,8.09844000344549,0.0,32.44174254180456
0.9988234043121338,3.0443311183932735,,-147.03973808350307,1.7324566841125488,-7.766146808241956,,-116.75731817187656,1.151397943496704,8.09844000344549,0.0,32.44174254180456
1.0049903392791748,3.0443311183932735,,-147.03973808350307,1.7374632358551025,-7.766146808241956,,-116.75731817187656,1.1571197509765625,8.09844000344549,0.0,32.44174254180456
1.0114219188690186,3.0443311183932735,,-147.03973808350307,1.7436645030975342,-7.766146808241956,,-116.75731817187656,1.1633059978485107,8.09844000344549,0.0,32.44174254180456
1.016127109527588,3.0443311183932735,,-147.03973808350307,1.7495369911193848,-7.766146808241956,,-116.75731817187656,1.170348882675171,8.09844000344549,0.0,32.44174254180456
1.0212063789367676,3.0443311183932735,,-147.03973808350307,1.7550578117370605,-7.766146808241956,,-116.75731817187656,1.193986177444458,8.09844000344549,0.0,32.44174254180456
1.0265593528747559,3.611716676195215,,-161.0747045015713,1.7612547874450684,-7.766146808241956,,-116.96571443287016,1.1988897323608398,8.09844000344549,0.0,32.44174254180456
1.0311167240142822,3.611716676195215,,-161.0747045015713,1.7665576934814453,-7.766146808241956,,-116.96571443287016,1.2138843536376953,8.09844000344549,0.0,32.44174254180456
1.0377247333526611,3.611716676195215,,-161.0747045015713,1.8059971332550049,-7.766146808241956,,-116.96571443287016,1.2490332126617432,8.09844000344549,0.0,32.44174254180456
1.0430607795715332,3.611716676195215,,-161.0747045015713,1.8379302024841309,-8.403456806376028,,-116.96571443287016,1.2671489715576172,8.09844000344549,0.0,32.44174254180456
1.0476198196411133,3.611716676195215,,-161.0747045015713,1.8439040184020996,-8.403456806376028,,-117.75854060106003,1.2724347114562988,8.09844000344549,0.0,32.44174254180456
1.052687168121338,3.611716676195215,,-161.0747045015713,1.849073886871338,-8.403456806376028,,-117.75854060106003,1.2777955532073975,8.09844000344549,0.0,32.44174254180456
1.0583674907684326,2.375469830680288,,-153.75383419621085,1.854679822921753,-8.403456806376028,,-117.75854060106003,1.2828562259674072,8.09844000344549,0.0,32.44174254180456
1.0636401176452637,2.375469830680288,,-153.75383419621085,1.8609790802001953,-8.403456806376028,,-117.75854060106003,1.2893657684326172,8.09844000344549,0.0,32.44174254180456
1.069709062576294,2.375469830680288,,-153.75383419621085,1.8826825618743896,-8.403456806376028,,-117.75854060106003,1.2954847812652588,8.09844000344549,0.0,32.44174254180456
1.0761041641235352,2.375469830680288,,-153.75383419621085,1.8874075412750244,-8.403456806376028,,-117.75854060106003,1.3013734817504883,8.09844000344549,0.0,32.44174254180456
1.0813086032867432,2.375469830680288,,-153.75383419621085,1.9847371578216553,-9.498358470652306,,-117.75854060106003,1.305969476699829,8.09844000344549,0.0,32.44174254180456
1.0872979164123535,2.375469830680288,,-153.75383419621085,1.995952844619751,-9.498358470652306,,-117.75854060106003,1.3119823932647705,8.09844000344549,0.0,32.44174254180456
1.0921978950500488,1.2192789495703664,,-134.97750572853926,2.000840663909912,-9.498358470652306,,-117.75854060106003,1.3185226917266846,8.09844000344549,0.0,32.44174254180456
1.098555326461792,1.2192789495703664,,-134.97750572853926,2.0049288272857666,-9.498358470652306,,-117.75854060106003,1.3240084648132324,8.09844000344549,0.0,32.44174254180456
1.1041576862335205,1.2192789495703664,,-134.97750572853926,2.010845422744751,-9.498358470652306,,-117.75854060106003,1.3305273056030273,8.09844000344549,0.0,32.44174254180456
1.1103127002716064,1.2192789495703664,,-134.97750572853926,2.0256497859954834,-9.498358470652306,,-117.75854060106003,1.3359434604644775,8.09844000344549,0.0,32.44174254180456
1.1153202056884766,1.2192789495703664,,-134.97750572853926,2.032341718673706,-9.498358470652306,,-117.75854060106003,1.3431482315063477,8.09844000344549,0.0,32.44174254180456
